counter,red_count,blue_count,total_count,average_radiation_level,total_radiation_level
319,1,0,1,0.0,0
320,1,0,1,0.0,0
321,1,0,1,0.0,0
322,1,0,1,0.0,0
323,1,0,1,0.0,0
324,1,0,1,0.0,0
325,1,0,1,0.0,0
326,1,0,1,0.0,0
327,1,0,1,0.0,0
328,1,0,1,0.0,0
329,1,0,1,0.0,0
330,1,0,1,0.0,0
331,1,0,1,0.0,0
332,1,0,1,0.0,0
333,1,0,1,0.0,0
334,1,0,1,0.0,0
335,1,0,1,0.0,0
336,1,0,1,0.0,0
337,1,0,1,0.0,0
338,1,0,1,0.0,0
339,1,0,1,0.0,0
340,1,0,1,0.0,0
341,1,0,1,0.0,0
342,1,0,1,0.0,0
343,1,0,1,0.0,0
344,1,0,1,0.0,0
345,1,0,1,0.0,0
346,1,0,1,0.0,0
347,1,0,1,0.0,0
348,1,0,1,0.0,0
349,1,0,1,0.0,0
350,1,0,1,0.0,0
351,1,0,1,0.0,0
352,1,0,1,0.0,0
353,1,0,1,0.0,0
354,1,0,1,0.0,0
355,1,0,1,0.0,0
356,1,0,1,0.0,0
357,1,0,1,0.0,0
358,1,0,1,0.0,0
359,1,0,1,0.0,0
360,1,0,1,0.0,0
361,1,0,1,0.0,0
362,1,0,1,0.0,0
363,1,0,1,0.0,0
364,1,0,1,0.0,0
365,1,0,1,0.0,0
366,1,0,1,0.0,0
367,1,0,1,0.0,0
368,1,0,1,0.0,0
369,1,0,1,0.0,0
370,1,0,1,0.0,0
371,1,0,1,0.0,0
372,1,0,1,0.0,0
373,1,0,1,0.0,0
374,1,0,1,0.0,0
375,1,0,1,0.0,0
376,1,0,1,0.0,0
377,1,0,1,0.0,0
378,1,0,1,0.0,0
379,1,0,1,0.0,0
380,1,0,1,0.0,0
381,1,0,1,0.0,0
382,1,0,1,0.0,0
383,1,0,1,0.0,0
384,1,0,1,0.0,0
385,1,0,1,0.0,0
386,1,0,1,0.0,0
387,1,0,1,0.0,0
388,1,0,1,0.0,0
389,1,0,1,0.0,0
390,1,0,1,0.0,0
391,1,0,1,0.0,0
392,1,0,1,0.0,0
393,1,0,1,0.0,0
394,1,0,1,0.0,0
395,1,0,1,0.0,0
396,1,0,1,0.0,0
397,1,0,1,0.0,0
398,1,0,1,0.0,0
399,1,0,1,0.0,0
400,1,0,1,0.0,0
401,1,0,1,0.0,0
402,1,0,1,0.0,0
403,1,0,1,0.0,0
404,1,0,1,0.0,0
405,1,0,1,0.0,0
406,1,0,1,0.0,0
407,1,0,1,0.0,0
408,1,0,1,0.0,0
409,1,0,1,0.0,0
410,1,0,1,0.0,0
411,1,0,1,0.0,0
412,1,0,1,0.0,0
413,1,0,1,0.0,0
414,1,0,1,0.0,0
415,1,0,1,0.0,0
416,1,0,1,0.0,0
417,1,0,1,0.0,0
418,1,0,1,0.0,0
419,1,0,1,0.0,0
420,1,0,1,0.0,0
421,1,0,1,0.0,0
422,1,0,1,0.0,0
423,1,0,1,0.0,0
424,1,0,1,0.0,0
425,1,0,1,0.0,0
426,1,0,1,0.0,0
427,1,0,1,0.0,0
428,1,0,1,0.0,0
429,1,0,1,0.0,0
430,1,0,1,0.0,0
431,1,0,1,0.0,0
432,1,1,2,0.0,0
433,1,1,2,0.0,0
434,1,1,2,0.0,0
435,1,1,2,0.0,0
436,1,1,2,0.0,0
437,1,1,2,0.0,0
438,1,1,2,0.0,0
439,1,1,2,0.0,0
440,1,1,2,0.0,0
441,1,1,2,0.0,0
442,1,1,2,0.0,0
443,1,1,2,0.0,0
444,1,1,2,0.0,0
445,1,1,2,0.0,0
446,1,1,2,0.0,0
447,1,1,2,0.0,0
448,1,1,2,0.0,0
449,1,1,2,0.0,0
450,1,1,2,0.0,0
451,1,1,2,0.0,0
452,1,1,2,0.0,0
453,1,1,2,0.0,0
454,1,1,2,0.0,0
455,1,1,2,0.0,0
456,1,1,2,0.0,0
457,1,1,2,0.0,0
458,1,1,2,0.0,0
459,1,1,2,0.0,0
460,1,1,2,0.0,0
461,1,1,2,0.0,0
462,1,1,2,0.0,0
463,1,1,2,0.0,0
464,1,1,2,0.0,0
465,1,1,2,0.0,0
466,1,1,2,0.0,0
467,1,1,2,0.0,0
468,1,1,2,0.0,0
469,1,1,2,0.0,0
470,1,1,2,0.0,0
471,1,1,2,0.0,0
472,1,1,2,0.0,0
473,1,1,2,0.0,0
474,1,1,2,0.0,0
475,1,1,2,0.0,0
476,1,1,2,0.0,0
477,1,1,2,0.0,0
478,1,1,2,0.0,0
479,1,1,2,0.0,0
480,1,1,2,0.0,0
481,1,1,2,0.0,0
482,1,1,2,0.0,0
483,1,1,2,0.0,0
484,1,1,2,0.0,0
485,1,1,2,0.0,0
486,1,1,2,0.0,0
487,1,1,2,0.0,0
488,1,1,2,0.0,0
489,1,1,2,0.0,0
490,1,1,2,0.0,0
491,1,1,2,0.0,0
492,1,1,2,0.0,0
493,1,1,2,0.0,0
494,1,1,2,0.0,0
495,1,1,2,0.0,0
496,1,1,2,0.0,0
497,1,1,2,0.0,0
498,1,1,2,0.0,0
499,1,1,2,0.0,0
500,1,1,2,0.0,0
501,1,1,2,0.0,0
502,1,1,2,0.0,0
503,1,1,2,0.0,0
504,1,1,2,0.0,0
505,1,1,2,0.0,0
506,1,1,2,0.0,0
507,1,1,2,0.0,0
508,1,1,2,0.0,0
509,1,1,2,0.0,0
510,1,1,2,0.0,0
511,1,1,2,0.0,0
512,1,1,2,0.0,0
513,1,1,2,0.0,0
514,1,1,2,0.0,0
515,1,1,2,0.0,0
516,1,1,2,0.0,0
517,1,1,2,0.0,0
518,1,1,2,0.0,0
519,1,1,2,0.0,0
520,1,1,2,0.0,0
521,1,1,2,0.0,0
522,1,1,2,0.0,0
523,1,1,2,0.0,0
524,1,1,2,0.0,0
525,1,1,2,0.0,0
526,1,1,2,0.0,0
527,1,1,2,0.0,0
528,1,1,2,0.0,0
529,1,1,2,0.0,0
530,1,1,2,0.0,0
531,1,1,2,0.0,0
532,1,1,2,0.0,0
533,1,1,2,0.0,0
534,1,1,2,0.0,0
535,1,1,2,0.0,0
536,1,1,2,0.0,0
537,1,1,2,0.0,0
538,1,1,2,0.0,0
539,1,1,2,0.0,0
540,1,1,2,0.0,0
541,1,1,2,0.0,0
542,1,1,2,0.0,0
543,1,1,2,0.0,0
544,1,1,2,0.0,0
545,1,1,2,0.0,0
546,1,1,2,0.0,0
547,1,1,2,0.0,0
548,1,1,2,0.0,0
549,1,1,2,0.0,0
550,1,1,2,0.0,0
551,1,1,2,0.0,0
552,1,1,2,0.0,0
553,1,1,2,0.0,0
554,1,1,2,0.0,0
555,1,1,2,0.0,0
556,1,1,2,0.0,0
557,1,1,2,0.0,0
558,1,1,2,0.0,0
559,1,1,2,0.0,0
560,1,1,2,0.0,0
561,1,1,2,0.0,0
562,1,1,2,0.0,0
563,1,1,2,0.0,0
564,1,1,2,0.0,0
565,1,1,2,0.0,0
566,1,1,2,0.0,0
567,1,1,2,0.0,0
568,1,1,2,0.0,0
569,1,1,2,0.0,0
570,1,1,2,0.0,0
571,1,1,2,0.0,0
572,1,1,2,0.0,0
573,1,1,2,0.0,0
574,1,1,2,0.0,0
575,1,1,2,0.0,0
576,1,1,2,0.0,0
577,1,1,2,0.0,0
578,1,1,2,0.0,0
579,1,1,2,0.0,0
580,1,1,2,0.0,0
581,1,1,2,0.0,0
582,1,1,2,0.0,0
583,1,1,2,0.0,0
584,1,1,2,0.0,0
585,1,1,2,0.0,0
586,1,1,2,0.0,0
587,1,1,2,0.0,0
588,1,1,2,0.0,0
589,1,1,2,0.0,0
590,1,1,2,0.0,0
591,1,1,2,0.0,0
592,1,1,2,0.0,0
593,1,1,2,0.0,0
594,1,1,2,0.0,0
595,1,1,2,0.0,0
596,1,1,2,0.0,0
597,1,1,2,0.0,0
598,1,1,2,0.0,0
599,1,1,2,0.0,0
600,1,1,2,0.0,0
601,1,1,2,0.0,0
602,1,1,2,0.0,0
603,1,1,2,0.0,0
604,1,1,2,0.0,0
605,1,1,2,0.0,0
606,1,1,2,0.0,0
607,1,1,2,0.0,0
608,1,1,2,0.0,0
609,1,1,2,0.0,0
610,1,1,2,0.0,0
611,1,1,2,0.0,0
612,1,1,2,0.0,0
613,1,1,2,0.0,0
614,1,1,2,0.0,0
615,1,1,2,0.0,0
616,1,1,2,0.0,0
617,1,1,2,0.0,0
618,1,1,2,0.0,0
619,1,1,2,0.0,0
620,1,1,2,0.0,0
621,1,1,2,0.0,0
622,1,1,2,0.0,0
623,1,1,2,0.0,0
624,1,1,2,0.0,0
625,1,1,2,0.0,0
626,1,1,2,0.0,0
627,1,1,2,0.0,0
628,1,1,2,0.0,0
629,1,1,2,0.0,0
630,1,1,2,0.0,0
631,1,1,2,0.0,0
632,1,1,2,0.0,0
633,1,1,2,0.0,0
634,1,1,2,0.0,0
635,1,1,2,0.0,0
636,1,1,2,0.0,0
637,1,1,2,0.0,0
638,1,1,2,0.0,0
639,1,1,2,0.0,0
640,1,1,2,0.0,0
641,1,1,2,0.0,0
642,1,1,2,0.0,0
643,1,1,2,0.0,0
644,1,1,2,0.0,0
645,1,1,2,0.0,0
646,1,1,2,0.0,0
647,1,1,2,0.0,0
648,1,1,2,0.0,0
649,1,1,2,0.0,0
650,1,1,2,0.0,0
651,1,2,3,0.0,0
652,1,2,3,0.0,0
653,1,2,3,0.0,0
654,1,2,3,0.0,0
655,1,2,3,0.0,0
656,1,2,3,0.0,0
657,1,2,3,0.0,0
658,1,2,3,0.0,0
659,1,2,3,0.0,0
660,1,2,3,0.0,0
661,1,2,3,0.0,0
662,1,2,3,0.0,0
663,1,2,3,0.0,0
664,1,2,3,0.0,0
665,1,2,3,0.0,0
666,1,2,3,0.0,0
667,1,2,3,0.0,0
668,1,2,3,0.0,0
669,1,2,3,0.0,0
670,1,2,3,0.0,0
671,1,2,3,0.0,0
672,1,2,3,0.0,0
673,1,2,3,0.0,0
674,1,2,3,0.0,0
675,1,2,3,0.0,0
676,1,2,3,0.0,0
677,1,2,3,0.0,0
678,1,2,3,0.0,0
679,1,2,3,0.0,0
680,1,2,3,0.0,0
681,1,2,3,0.0,0
682,1,2,3,0.0,0
683,1,2,3,0.0,0
684,1,2,3,0.0,0
685,1,2,3,0.0,0
686,1,2,3,0.0,0
687,1,2,3,0.0,0
688,1,2,3,0.0,0
689,1,2,3,0.0,0
690,1,2,3,0.0,0
691,1,2,3,0.0,0
692,1,2,3,0.0,0
693,1,2,3,0.0,0
694,1,2,3,0.0,0
695,1,2,3,0.0,0
696,1,2,3,0.0,0
697,1,2,3,0.0,0
698,1,2,3,0.0,0
699,1,2,3,0.0,0
700,1,2,3,0.0,0
701,1,2,3,0.0,0
702,1,2,3,0.0,0
703,1,2,3,0.0,0
704,1,2,3,0.0,0
705,1,2,3,0.0,0
706,1,2,3,0.0,0
707,1,2,3,0.0,0
708,1,2,3,0.0,0
709,1,2,3,0.0,0
710,1,2,3,0.0,0
711,1,2,3,0.0,0
712,1,2,3,0.0,0
713,1,2,3,0.0,0
714,1,2,3,0.0,0
715,1,2,3,0.0,0
716,1,2,3,0.0,0
717,1,2,3,0.0,0
718,1,2,3,0.0,0
719,1,2,3,0.0,0
720,1,2,3,0.0,0
721,1,2,3,0.0,0
722,1,2,3,0.0,0
723,1,2,3,0.0,0
724,1,2,3,0.0,0
725,1,2,3,0.0,0
726,1,2,3,0.0,0
727,1,2,3,0.0,0
728,1,2,3,0.0,0
729,1,2,3,0.0,0
730,1,2,3,0.0,0
731,1,2,3,0.0,0
732,1,2,3,0.0,0
733,1,2,3,0.0,0
734,1,2,3,0.0,0
735,1,2,3,0.0,0
736,1,2,3,0.0,0
737,1,2,3,0.0,0
738,1,2,3,0.0,0
739,1,2,3,0.0,0
740,1,2,3,0.0,0
741,1,2,3,0.0,0
742,1,2,3,0.0,0
743,1,2,3,0.0,0
744,1,2,3,0.0,0
745,1,2,3,0.0,0
746,1,2,3,0.0,0
747,1,2,3,0.0,0
748,1,2,3,0.0,0
749,1,2,3,0.0,0
750,1,2,3,0.0,0
751,1,2,3,0.0,0
752,1,2,3,1.0,1
753,1,2,3,2.0,2
754,1,2,3,3.0,3
755,1,2,3,4.0,4
756,1,2,3,5.0,5
757,1,2,3,6.0,6
758,1,2,3,7.0,7
759,1,2,3,8.0,8
760,1,2,3,9.0,9
761,1,2,3,10.0,10
762,1,2,3,11.0,11
763,1,2,3,12.0,12
764,1,2,3,13.0,13
765,1,2,3,14.0,14
766,1,2,3,15.0,15
767,1,2,3,16.0,16
768,1,2,3,17.0,17
769,1,2,3,18.0,18
770,1,2,3,19.0,19
771,1,2,3,20.0,20
772,1,2,3,21.0,21
773,1,2,3,22.0,22
774,1,2,3,23.0,23
775,1,2,3,24.0,24
776,1,2,3,25.0,25
777,1,2,3,26.0,26
778,1,2,3,27.0,27
779,1,2,3,28.0,28
780,1,2,3,29.0,29
781,1,2,3,30.0,30
782,1,2,3,31.0,31
783,1,2,3,32.0,32
784,1,2,3,33.0,33
785,1,2,3,34.0,34
786,1,2,3,35.0,35
787,1,2,3,36.0,36
788,1,2,3,37.0,37
789,1,2,3,38.0,38
790,1,2,3,39.0,39
791,1,2,3,40.0,40
792,1,2,3,41.0,41
793,1,2,3,42.0,42
794,1,2,3,43.0,43
795,1,2,3,44.0,44
796,1,2,3,45.0,45
797,1,2,3,46.0,46
798,1,2,3,47.0,47
799,1,2,3,48.0,48
800,1,2,3,49.0,49
801,1,2,3,50.0,50
802,1,2,3,51.0,51
803,1,2,3,52.0,52
804,1,2,3,53.0,53
805,1,2,3,54.0,54
806,1,2,3,55.0,55
807,1,2,3,56.0,56
808,1,2,3,57.0,57
809,1,2,3,58.0,58
810,1,2,3,59.0,59
811,1,2,3,60.0,60
812,1,2,3,61.0,61
813,1,2,3,62.0,62
814,1,2,3,63.0,63
815,1,2,3,64.0,64
816,1,2,3,65.0,65
817,1,2,3,66.0,66
818,1,2,3,67.0,67
819,1,2,3,68.0,68
820,1,2,3,69.0,69
821,1,2,3,70.0,70
822,1,2,3,71.0,71
823,1,2,3,72.0,72
824,1,2,3,73.0,73
825,1,2,3,74.0,74
826,1,2,3,75.0,75
827,1,2,3,76.0,76
828,1,2,3,77.0,77
829,1,2,3,78.0,78
830,1,2,3,79.0,79
831,1,2,3,80.0,80
832,1,2,3,81.0,81
833,1,2,3,82.0,82
834,1,2,3,83.0,83
835,1,2,3,84.0,84
836,1,2,3,85.0,85
837,2,2,4,86.0,86
838,2,2,4,86.0,86
839,2,2,4,86.0,86
840,2,2,4,86.0,86
841,2,2,4,86.0,86
842,2,2,4,86.0,86
843,2,2,4,86.0,86
844,2,2,4,86.0,86
845,2,2,4,86.0,86
846,2,2,4,86.0,86
847,2,2,4,86.0,86
848,2,2,4,86.0,86
849,2,2,4,86.0,86
850,2,2,4,86.0,86
851,2,2,4,86.0,86
852,2,2,4,86.0,86
853,2,2,4,86.0,86
854,2,2,4,86.0,86
855,2,2,4,86.0,86
856,2,2,4,86.0,86
857,2,2,4,86.0,86
858,2,2,4,86.0,86
859,2,2,4,86.0,86
860,2,2,4,86.0,86
861,2,2,4,86.0,86
862,2,2,4,86.0,86
863,2,2,4,86.0,86
864,2,2,4,86.0,86
865,2,2,4,86.0,86
866,2,2,4,86.0,86
867,2,2,4,86.0,86
868,2,2,4,86.0,86
869,2,2,4,86.0,86
870,2,2,4,86.0,86
871,2,2,4,86.0,86
872,2,2,4,86.0,86
873,2,2,4,86.0,86
874,2,2,4,86.0,86
875,2,2,4,86.0,86
876,2,2,4,86.0,86
877,2,2,4,0.0,0
878,2,2,4,0.0,0
879,2,2,4,0.0,0
880,2,2,4,0.0,0
881,2,2,4,0.0,0
882,2,2,4,0.0,0
883,2,2,4,0.0,0
884,2,2,4,0.0,0
885,2,2,4,0.0,0
886,2,2,4,0.0,0
887,2,2,4,0.0,0
888,2,2,4,0.0,0
889,2,2,4,0.0,0
890,2,2,4,0.0,0
891,2,2,4,0.0,0
892,2,2,4,0.0,0
893,2,2,4,0.0,0
894,2,2,4,0.0,0
895,2,2,4,0.0,0
896,2,2,4,0.0,0
897,2,2,4,0.0,0
898,2,2,4,0.0,0
899,2,2,4,0.0,0
900,2,2,4,0.0,0
901,2,2,4,0.0,0
902,2,2,4,0.0,0
903,2,2,4,0.0,0
904,2,2,4,0.0,0
905,2,2,4,0.0,0
906,2,2,4,0.0,0
907,2,2,4,0.0,0
908,2,2,4,0.0,0
909,2,2,4,0.0,0
910,2,2,4,0.0,0
911,2,2,4,0.0,0
912,2,2,4,0.0,0
913,2,2,4,0.0,0
914,2,2,4,0.0,0
915,2,2,4,0.0,0
916,2,2,4,0.0,0
917,2,2,4,0.0,0
918,2,2,4,0.0,0
919,2,2,4,0.0,0
920,2,2,4,0.0,0
921,2,2,4,0.0,0
922,2,2,4,0.0,0
923,2,2,4,0.0,0
924,2,2,4,0.0,0
925,2,2,4,0.0,0
926,2,2,4,0.0,0
927,2,2,4,0.0,0
928,2,2,4,0.0,0
929,2,2,4,0.0,0
930,2,2,4,0.0,0
931,2,2,4,0.0,0
932,2,2,4,0.0,0
933,2,2,4,0.0,0
934,2,2,4,0.0,0
935,2,2,4,0.0,0
936,2,2,4,0.0,0
937,2,2,4,0.0,0
938,2,2,4,0.0,0
939,2,2,4,0.0,0
940,2,2,4,0.0,0
941,2,2,4,0.0,0
