counter,red_count,blue_count,total_count,average_radiation_level,total_radiation_level
745,3,0,3,0.0,0
746,3,0,3,0.0,0
747,3,0,3,0.0,0
748,3,0,3,0.0,0
749,3,0,3,0.0,0
750,3,0,3,0.0,0
751,3,0,3,0.0,0
752,3,0,3,0.0,0
753,3,0,3,0.0,0
754,3,0,3,0.0,0
755,3,0,3,0.0,0
756,3,0,3,0.0,0
757,3,0,3,0.0,0
758,3,0,3,0.0,0
759,3,0,3,0.0,0
760,3,0,3,0.0,0
761,3,0,3,0.0,0
762,3,0,3,0.0,0
763,3,0,3,0.0,0
764,3,0,3,0.0,0
765,3,0,3,0.0,0
766,3,0,3,0.0,0
767,3,0,3,0.0,0
768,3,0,3,0.0,0
769,3,0,3,0.0,0
770,3,0,3,0.0,0
771,3,0,3,0.0,0
772,3,0,3,0.0,0
773,3,0,3,0.0,0
774,3,0,3,0.0,0
775,3,0,3,0.0,0
776,3,0,3,0.0,0
777,3,0,3,0.0,0
778,3,0,3,0.0,0
779,3,0,3,0.0,0
780,3,0,3,0.0,0
781,3,0,3,0.0,0
782,3,0,3,0.0,0
783,3,0,3,0.0,0
784,3,0,3,0.0,0
785,3,0,3,0.0,0
786,3,0,3,0.0,0
787,3,0,3,0.0,0
788,3,0,3,0.0,0
789,3,0,3,0.0,0
790,3,0,3,0.0,0
791,3,0,3,0.0,0
792,3,0,3,0.0,0
793,3,0,3,0.0,0
794,3,0,3,0.0,0
795,3,0,3,0.0,0
796,3,0,3,0.0,0
797,3,0,3,0.0,0
798,3,0,3,0.0,0
799,3,0,3,0.0,0
800,3,0,3,0.0,0
801,3,0,3,0.0,0
802,3,0,3,0.0,0
803,3,0,3,0.0,0
804,3,0,3,0.0,0
805,3,0,3,0.0,0
806,3,0,3,0.0,0
807,3,0,3,0.0,0
808,3,0,3,0.0,0
809,3,0,3,0.0,0
810,3,0,3,0.0,0
811,3,0,3,0.0,0
812,3,0,3,0.0,0
813,3,0,3,0.0,0
814,3,0,3,0.0,0
815,3,0,3,0.0,0
816,3,0,3,0.0,0
817,3,0,3,0.0,0
818,3,0,3,0.0,0
819,3,0,3,0.0,0
820,3,0,3,0.0,0
821,3,0,3,0.0,0
822,3,0,3,0.0,0
823,3,0,3,0.0,0
824,3,0,3,0.0,0
825,3,0,3,0.0,0
826,3,0,3,0.0,0
827,3,0,3,0.0,0
828,3,0,3,0.0,0
829,3,0,3,0.0,0
830,3,0,3,0.0,0
831,3,0,3,0.0,0
832,3,0,3,0.0,0
833,3,0,3,0.0,0
834,3,0,3,0.0,0
835,3,0,3,0.0,0
836,3,0,3,0.0,0
837,3,0,3,0.0,0
838,3,0,3,0.0,0
839,3,0,3,0.0,0
840,3,0,3,0.0,0
841,3,0,3,0.0,0
842,3,0,3,0.0,0
843,3,0,3,0.0,0
844,3,0,3,0.0,0
845,3,0,3,0.0,0
846,3,0,3,0.0,0
847,3,1,4,0.0,0
848,3,1,4,0.0,0
849,3,1,4,0.0,0
850,3,1,4,0.0,0
851,3,1,4,0.0,0
852,3,1,4,0.0,0
853,3,1,4,0.0,0
854,3,1,4,0.0,0
855,3,1,4,0.0,0
856,3,1,4,0.0,0
857,3,1,4,0.0,0
858,3,1,4,0.0,0
859,3,1,4,0.0,0
860,3,1,4,0.0,0
861,3,1,4,0.0,0
862,3,1,4,0.0,0
863,3,1,4,0.0,0
864,3,1,4,0.0,0
865,3,1,4,0.0,0
866,3,1,4,0.0,0
867,3,1,4,0.0,0
868,3,1,4,0.0,0
869,3,1,4,0.0,0
870,3,1,4,0.0,0
871,3,1,4,0.0,0
872,3,1,4,0.0,0
873,3,1,4,0.0,0
874,3,1,4,0.0,0
875,3,1,4,0.0,0
876,3,1,4,0.0,0
877,3,1,4,0.0,0
878,3,1,4,0.0,0
879,3,1,4,0.0,0
880,3,1,4,0.0,0
881,3,1,4,0.0,0
882,3,1,4,0.0,0
883,3,1,4,0.0,0
884,3,1,4,0.0,0
885,3,1,4,0.0,0
886,3,1,4,0.0,0
887,3,1,4,0.0,0
888,3,1,4,0.0,0
889,3,1,4,0.0,0
890,3,1,4,0.0,0
891,3,1,4,0.0,0
892,3,1,4,0.0,0
893,3,1,4,0.0,0
894,3,1,4,0.0,0
895,3,1,4,0.0,0
896,3,1,4,0.0,0
897,3,1,4,0.0,0
898,3,1,4,0.0,0
899,3,1,4,0.0,0
900,3,1,4,0.0,0
901,3,1,4,0.0,0
902,3,1,4,0.0,0
903,3,1,4,0.0,0
904,3,1,4,0.0,0
905,3,1,4,0.0,0
906,3,1,4,0.0,0
907,3,1,4,0.0,0
908,3,1,4,0.0,0
909,3,1,4,0.0,0
